ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
1003,Solly March,eng ENG,FW,Brighton,29-040,1994,3,3,234,2.6,3,0,3,3,0,0,0,0,1.4,1.4,0.2,1.6,4,10,27,1.15,0.00,1.15,1.15,1.15,0.55,0.07,0.62,0.55,0.62,Matches,2023,10,6,60.0,3.85,2.31,0.30,0.50,17.4,1,0.14,+1.6,+1.6,80,105,76.2,1262,229,43,52,82.7,26,31,83.9,8,14,57.1,0.3,-0.2,5,2,2,0,94,11,2,1,0,9,4,5,3,0,0,0,3,12,4.62,6,3,2,0,1,0,0,0.00,0,0,0,0,0,0,6,4,3,2,1,2,4,50.0,2,2,0,2,5,11,4,0,144,5,19,47,79,10,144,11,5,45.5,5,45.5,87,432,150,3,1,5,5,92,78,86.7,78,1,0,,0,2.00,6,4,+2,+0.77,-4.23,5.5,5.0,+0.5,+0.18,-1.44,0,5,3,4,0,0,0,19,2,3,40.0,3
1020,Anthony Martial,fr FRA,FW,Manchester Utd,27-267,1995,2,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,2,9,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,2023,1,0,0.0,1.38,0.00,0.00,,11.2,0,0.04,0.0,0.0,19,21,90.5,209,21,16,16,100.0,2,2,100.0,0,0,,0.0,0.0,2,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,27,0,0,10,17,4,27,1,0,0.0,1,100.0,20,77,18,1,0,2,0,21,33,24.1,59,0,1,6,1,1.50,2,2,0,0.00,0.00,2.1,1.0,+1.1,+1.46,+1.08,0,0,1,1,0,0,0,0,0,3,0.0,3
1024,Martinelli,br BRA,FW,Arsenal,22-072,2001,3,3,244,2.7,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.7,10,12,37,0.00,0.37,0.37,0.00,0.37,0.21,0.06,0.27,0.21,0.27,Matches,2023,6,3,50.0,2.21,1.11,0.00,0.00,13.1,0,0.09,-0.6,-0.6,96,120,80.0,1518,281,59,68,86.8,26,31,83.9,10,16,62.5,0.4,+0.8,3,4,5,0,110,8,1,1,0,10,1,6,6,0,0,2,1,8,2.95,4,1,1,2,0,0,3,1.11,1,1,1,0,0,0,2,2,0,2,0,0,1,0.0,1,2,0,2,2,4,0,0,150,0,7,40,105,22,150,7,3,42.9,3,42.9,102,705,321,6,7,3,5,113,81,90.4,81,1,0,,0,2.33,5,3,+2,+0.74,+0.74,5.8,2.1,+3.7,+1.37,+2.96,0,3,2,0,0,0,0,13,3,8,27.3,3
1026,Emiliano Martinez,ar ARG,GK,Aston Villa,30-361,1992,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,66,73,90.4,1518,861,13,14,92.9,43,45,95.6,10,14,71.4,0.0,0.0,0,0,0,0,60,13,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,80,63,80,0,0,0,80,0,0,,0,,50,186,87,0,0,0,0,43,90,66.7,90,2,0,,0,1.50,5,5,0,0.00,-2.00,4.7,4.0,+0.7,+0.35,-1.42,0,1,1,0,0,0,0,2,1,0,100.0,3
1029,Lisandro Martinez,ar ARG,DF,Manchester Utd,25-223,1998,3,3,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,21,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,147,163,90.2,2397,791,71,72,98.6,64,67,95.5,9,19,47.4,0.1,-0.1,2,21,1,0,155,7,3,1,0,2,0,0,0,0,0,1,1,4,1.60,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,5,4,4,1,0,3,9,33.3,6,1,0,1,1,6,9,0,187,22,67,106,15,1,187,2,2,100.0,0,0.0,130,752,515,3,0,1,1,131,75,83.3,75,2,0,,0,2.00,3,4,-1,-0.40,-2.40,5.6,3.2,+2.3,+0.93,+1.74,0,2,1,0,0,0,1,13,1,4,20.0,3
1037,Pape Matar Sarr,sn SEN,MF,Tottenham,20-349,2002,3,2,149,1.7,1,1,2,1,0,0,0,0,0.8,0.8,0.7,1.5,3,15,4,0.60,0.60,1.21,0.60,1.21,0.48,0.41,0.89,0.48,0.89,Matches,2023,7,4,57.1,4.23,2.42,0.14,0.25,8.8,0,0.11,+0.2,+0.2,74,82,90.2,1132,285,37,39,94.9,26,29,89.7,5,5,100.0,0.4,+0.3,3,8,3,0,82,0,0,1,0,0,0,0,0,0,0,0,2,8,4.83,6,0,0,1,1,0,2,1.21,2,0,0,0,0,0,4,3,0,3,1,3,6,50.0,3,3,1,2,0,4,2,0,102,2,19,47,37,9,102,1,0,0.0,1,100.0,72,441,185,4,0,2,0,72,50,55.2,67,0,1,16,0,2.33,2,0,+2,+1.21,-0.28,2.8,2.6,+0.2,+0.10,+0.11,0,2,1,0,0,0,0,12,3,2,60.0,3
1039,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,26-062,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,3,66.7,16,4,2,2,100.0,0,1,0.0,0,0,,0.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,3,2,0,5,0,0,,0,,4,22,11,0,0,2,0,4,20,7.4,,0,1,20,1,1.00,1,0,+1,+4.50,+4.86,0.2,0.4,-0.3,-1.24,-1.41,0,1,0,0,0,0,0,0,0,1,0.0,3
1041,Joel Matip,cm CMR,DF,Liverpool,32-021,1991,1,1,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches,2023,1,0,0.0,1.18,0.00,0.00,,8.4,0,0.11,-0.1,-0.1,34,43,79.1,636,284,11,11,100.0,21,27,77.8,2,5,40.0,0.0,0.0,0,3,0,0,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,46,5,25,20,2,1,46,0,0,,0,,29,153,121,0,0,0,0,32,76,28.1,76,0,0,,2,3.00,0,1,-1,-1.18,-3.04,0.4,1.6,-1.2,-1.40,-2.21,0,0,0,0,0,0,0,7,2,2,50.0,3
1044,Neal Maupay,fr FRA,FW,Everton,27-015,1996,2,1,111,1.2,0,0,0,0,0,0,0,0,1.4,1.4,0.1,1.5,1,0,6,0.00,0.00,0.00,0.00,0.00,1.16,0.05,1.22,1.16,1.22,Matches,2023,5,4,80.0,4.05,3.24,0.00,0.00,12.5,0,0.29,-1.4,-1.4,22,26,84.6,353,14,12,13,92.3,8,9,88.9,1,1,100.0,0.0,-0.1,1,0,0,0,23,3,0,0,1,0,0,0,0,0,0,0,1,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,40,1,1,21,19,8,40,0,0,,0,,20,89,34,1,1,6,3,28,56,41.1,71,0,1,40,1,0.00,0,2,-2,-1.62,+0.64,2.8,1.5,+1.3,+1.08,+2.31,0,1,0,2,0,0,0,4,0,2,0.0,3
1058,Bryan Mbeumo,cm CMR,FW,Brentford,24-022,1999,3,3,270,3.0,3,0,3,1,2,2,0,0,3.3,1.7,0.3,2.0,6,9,26,1.00,0.00,1.00,0.33,0.33,1.10,0.11,1.21,0.57,0.68,Matches,2023,5,3,60.0,1.67,1.00,0.20,0.33,15.6,0,0.34,-0.3,-0.7,71,106,67.0,1038,317,48,54,88.9,13,28,46.4,9,17,52.9,0.5,-0.3,3,2,3,0,90,15,5,0,0,16,1,9,2,3,1,1,2,8,2.67,4,4,0,0,0,0,1,0.33,1,0,0,0,0,0,2,1,1,0,1,1,6,16.7,5,1,0,1,1,3,2,0,130,2,17,47,67,15,128,3,0,0.0,2,66.7,78,347,151,4,3,5,6,93,90,100.0,90,3,0,,0,1.67,6,3,+3,+1.00,,6.8,2.5,+4.3,+1.43,,0,5,2,0,0,0,0,9,4,8,33.3,3
1060,James Mcatee,eng ENG,MF,Manchester City,20-315,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0.4,,0,1,1,2,3.00,0,0,0,0.00,-1.67,0.0,0.0,0.0,+3.22,+1.50,0,0,0,0,0,0,0,0,0,0,,3
1061,Oliver McBurnie,sct SCO,FW,Sheffield Utd,27-086,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.11,1.42,1.53,0.11,1.53,Matches,2023,1,0,0.0,4.50,0.00,0.00,,12.9,0,0.02,0.0,0.0,2,8,25.0,32,19,0,5,0.0,1,1,100.0,0,0,,0.4,-0.3,1,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,1,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,1,1,3,7,1,11,0,0,,0,,5,33,14,1,0,0,0,9,20,7.4,,0,1,20,0,0.00,1,1,0,0.00,+1.08,0.7,0.8,-0.1,-0.52,+1.28,0,1,0,0,0,0,0,0,0,0,,3
1062,John McGinn,sct SCO,"MF,FW",Aston Villa,28-315,1994,3,3,243,2.7,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,5,18,11,0.37,0.00,0.37,0.37,0.37,0.21,0.12,0.33,0.21,0.33,Matches,2023,1,1,100.0,0.37,0.37,1.00,1.00,4.2,0,0.57,+0.4,+0.4,67,86,77.9,1233,501,28,33,84.8,30,33,90.9,9,17,52.9,0.3,-0.3,3,10,7,0,80,5,2,1,2,5,0,2,2,0,0,1,1,8,2.96,6,2,0,0,0,0,1,0.37,1,0,0,0,0,0,2,1,0,1,1,0,4,0.0,4,1,0,1,0,2,1,0,108,2,12,60,38,3,108,12,6,50.0,5,41.7,70,358,163,6,0,5,0,85,81,90.0,81,2,0,,0,2.00,8,4,+4,+1.48,+8.15,6.0,3.2,+2.9,+1.06,+2.30,0,3,5,0,0,0,0,12,0,1,0.0,3
1063,Scott McKenna,sct SCO,DF,Nott'ham Forest,26-290,1996,3,3,236,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,2023,1,0,0.0,0.38,0.00,0.00,,5.5,0,0.19,-0.2,-0.2,71,105,67.6,1473,753,20,27,74.1,40,60,66.7,11,18,61.1,0.0,0.0,0,7,1,0,91,14,1,0,0,0,13,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,0,3,1,0,2,3,66.7,1,3,1,2,4,8,16,0,142,24,74,63,6,2,142,0,0,,0,,52,223,126,0,0,2,0,52,79,87.4,79,2,0,,0,1.00,5,5,0,0.00,+2.65,3.5,2.8,+0.7,+0.27,+3.12,0,2,1,0,0,0,0,18,13,2,86.7,3
1065,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,26-264,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,7,71.4,69,30,4,5,80.0,1,2,50.0,0,0,,0.0,0.0,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,1,1,0,0,1,1,0,11,2,3,7,1,0,11,1,0,0.0,0,0.0,6,27,18,0,0,0,1,6,5,3.3,,0,2,5,1,3.00,0,0,0,0.00,0.00,0.1,0.5,-0.3,-3.39,-4.16,0,1,1,0,0,0,0,1,2,2,50.0,3
1077,Chris Mepham,wls WAL,DF,Bournemouth,25-297,1997,1,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,23,78.3,413,102,4,7,57.1,12,12,100.0,2,3,66.7,0.0,0.0,1,3,0,0,23,0,0,0,0,1,0,0,0,0,0,0,1,2,5.81,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,1,25,2,6,14,5,0,25,0,0,,0,,18,88,65,0,0,0,0,18,31,11.5,,0,1,31,2,1.00,1,0,+1,+2.90,+4.79,1.1,0.2,+0.9,+2.56,+3.99,0,0,0,0,0,0,0,2,0,0,,3
1091,James Milner,eng ENG,DF,Brighton,37-237,1986,3,3,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,17,15,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,113,136,83.1,1776,630,62,70,88.6,42,45,93.3,6,13,46.2,0.3,-0.1,1,12,3,0,116,19,2,2,0,7,17,0,0,0,0,1,3,4,1.76,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,3,2,0,2,2,100.0,0,3,0,3,3,8,5,0,162,10,31,71,61,1,162,1,0,0.0,1,100.0,98,290,106,2,0,2,1,98,68,75.9,68,0,0,,0,2.00,6,3,+3,+1.32,-0.07,5.1,3.9,+1.2,+0.54,+0.72,0,4,3,0,0,0,0,10,2,6,25.0,3
1097,Tyrone Mings,eng ENG,DF,Aston Villa,30-169,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches,2023,1,0,0.0,3.00,0.00,0.00,,18.4,0,0.01,0.0,0.0,5,5,100.0,119,86,0,0,,2,2,100.0,2,2,100.0,0.2,0.0,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,8,3,5,2,1,1,8,0,0,,0,,4,8,3,0,0,1,0,4,30,11.1,30,0,0,,0,0.00,1,2,-1,-3.00,-4.12,0.3,1.1,-0.8,-2.43,-3.66,0,0,0,0,0,0,0,2,1,0,100.0,3
1106,Tyrick Mitchell,eng ENG,DF,Crystal Palace,23-362,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,6,21,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches,2023,1,0,0.0,0.33,0.00,0.00,,11.9,0,0.06,-0.1,-0.1,125,167,74.9,1929,666,65,72,90.3,51,68,75.0,6,14,42.9,0.2,-0.3,2,3,4,2,126,40,1,0,0,8,39,0,0,0,0,1,8,4,1.33,2,1,0,0,0,1,0,0.00,0,0,0,0,0,0,6,4,2,2,2,2,3,66.7,1,3,0,3,0,6,8,0,191,8,66,68,60,5,191,3,2,66.7,1,33.3,103,338,157,0,1,5,2,106,90,100.0,90,3,0,,0,1.33,2,2,0,0.00,,3.7,3.5,+0.2,+0.06,,0,1,2,0,0,0,0,23,1,3,25.0,3
1107,Kaoru Mitoma,jp JPN,FW,Brighton,26-101,1997,3,3,260,2.9,1,2,3,1,0,0,2,0,0.6,0.6,1.1,1.7,24,10,51,0.35,0.69,1.04,0.35,1.04,0.20,0.39,0.60,0.20,0.60,Matches,2023,4,1,25.0,1.38,0.35,0.25,1.00,13.6,0,0.15,+0.4,+0.4,100,119,84.0,1212,201,75,79,94.9,19,27,70.4,1,5,20.0,1.7,+0.9,11,3,4,2,118,0,0,1,0,10,0,0,0,0,0,1,1,16,5.54,14,0,2,0,0,0,5,1.73,3,0,2,0,0,0,3,1,0,3,0,0,1,0.0,1,1,0,1,1,4,1,0,143,1,6,42,96,33,143,14,6,42.9,5,35.7,108,910,612,14,13,4,1,116,87,96.3,87,2,0,,0,2.00,9,5,+4,+1.38,+1.38,7.6,6.4,+1.2,+0.41,+1.23,0,3,5,1,0,0,0,11,1,0,100.0,3
1108,Aleksandar Mitrovic,rs SRB,FW,Fulham,28-347,1994,1,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches,2023,2,1,50.0,5.45,2.73,0.00,0.00,11.0,0,0.08,-0.2,-0.2,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0.0,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5.45,1,0,1,0,0,0,1,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,1,6,6,4,12,3,3,100.0,0,0.0,5,29,15,0,0,0,0,8,33,12.2,,0,1,33,0,3.00,1,0,+1,+2.73,+3.87,1.2,0.6,+0.7,+1.79,+4.70,0,0,0,0,0,0,0,1,2,1,66.7,3
1121,Kieffer Moore,wls WAL,"FW,MF",Bournemouth,31-021,1992,3,0,57,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,9,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.43,0.43,0.43,Matches,2023,2,0,0.0,3.16,0.00,0.00,,12.9,0,0.14,-0.3,-0.3,13,20,65.0,112,40,10,13,76.9,2,4,50.0,0,0,,0.1,0.0,0,0,1,0,20,0,0,0,0,2,0,0,0,0,0,0,2,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,0,0,8,15,6,23,0,0,,0,,10,29,5,0,0,1,0,18,19,21.1,,0,3,19,0,0.33,1,0,+1,+1.58,+3.69,2.2,0.7,+1.6,+2.47,+4.36,0,1,0,0,0,0,0,1,2,2,50.0,3
1127,Carlton Morris,eng ENG,FW,Luton Town,27-256,1995,2,2,180,2.0,1,0,1,0,1,1,0,0,1.2,0.4,0.0,0.5,3,10,10,0.50,0.00,0.50,0.00,0.00,0.61,0.02,0.63,0.21,0.24,Matches,2023,6,1,16.7,3.00,0.50,0.00,0.00,18.8,0,0.07,-0.2,-0.4,32,50,64.0,540,137,16,23,69.6,13,18,72.2,3,5,60.0,0.2,0.0,1,4,1,0,48,2,0,0,0,2,1,0,0,0,0,0,1,7,3.50,5,0,0,2,0,0,1,0.50,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,68,4,4,27,39,10,67,3,2,66.7,1,33.3,33,253,125,2,2,1,1,51,90,100.0,90,2,0,,0,0.00,1,7,-6,-3.00,,1.9,6.2,-4.3,-2.16,,0,0,2,2,0,0,0,5,11,11,50.0,3
1133,Mason Mount,eng ENG,MF,Manchester Utd,24-231,1999,2,2,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,33,43,76.7,545,218,13,17,76.5,10,12,83.3,5,8,62.5,0.0,0.0,2,2,0,0,38,5,0,1,1,4,0,4,0,3,0,0,1,4,2.38,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,5,20.0,4,3,1,2,1,2,0,0,56,2,9,27,21,1,56,1,0,0.0,1,100.0,30,121,61,1,1,3,0,32,76,55.9,76,0,0,,0,1.50,0,2,-2,-1.19,-2.70,2.7,2.8,-0.1,-0.08,-1.64,0,2,2,0,0,0,0,10,0,3,0.0,3
1135,Mykhailo Mudryk,ua UKR,"DF,MF",Chelsea,22-236,2001,2,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,1,5,0.00,0.00,0.00,0.00,0.00,0.13,0.18,0.31,0.13,0.31,Matches,2023,1,0,0.0,1.64,0.00,0.00,,12.1,0,0.08,-0.1,-0.1,21,33,63.6,303,74,11,16,68.8,3,5,60.0,3,5,60.0,0.2,-0.1,2,0,1,1,29,3,0,1,0,8,0,3,1,1,0,1,2,2,3.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,36,0,0,8,29,6,36,4,2,50.0,0,0.0,28,195,115,6,3,2,0,29,28,20.4,,0,2,28,0,0.50,0,2,-2,-3.27,-4.53,0.4,1.1,-0.7,-1.23,-2.61,0,0,1,0,0,0,0,3,0,0,,3
1144,Rodrigo Muniz,br BRA,FW,Fulham,22-117,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,8,0,1,1,100.0,0,1,0.0,0,0,,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,,0,,1,2,2,0,0,0,0,0,5,1.9,,0,1,5,1,0.00,0,1,-1,-18.00,-17.66,0.0,1.3,-1.3,-23.47,-21.53,0,0,0,0,0,0,0,1,0,0,,3
1150,Jacob Murphy,eng ENG,FW,Newcastle Utd,28-186,1995,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,3,0,0.00,18.00,18.00,0.00,18.00,0.00,10.18,10.18,0.00,10.18,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,5,100.0,105,72,1,1,100.0,4,4,100.0,0,0,,0.3,+0.4,2,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,54.00,2,0,1,0,0,0,2,36.00,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,4,4,2,1,8,2,2,100.0,0,0.0,5,79,37,0,0,1,0,3,5,1.9,,0,1,5,1,3.00,1,0,+1,+18.00,+17.66,0.6,0.3,+0.3,+4.57,+3.99,0,0,0,0,0,0,0,1,0,0,,3
1161,Marvelous Nakamba,zw ZIM,MF,Luton Town,29-222,1994,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,2023,1,0,0.0,0.50,0.00,0.00,,27.8,0,0.01,0.0,0.0,52,58,89.7,768,216,28,32,87.5,21,22,95.5,1,2,50.0,0.0,-0.1,3,7,0,0,54,4,3,0,1,1,0,0,0,0,0,0,0,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,3,4,2,0,4,6,66.7,2,2,1,1,1,7,0,0,74,6,21,41,12,0,74,0,0,,0,,39,228,72,1,0,1,1,36,90,100.0,90,2,0,,0,0.00,1,7,-6,-3.00,,1.9,6.2,-4.3,-2.16,,0,3,1,0,0,0,0,15,0,3,0.0,3
1172,Neto,br BRA,GK,Bournemouth,34-041,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,73,110,66.4,2084,1453,12,13,92.3,35,37,94.6,26,59,44.1,0.0,0.0,0,2,0,0,74,35,8,0,1,0,0,0,0,0,0,1,0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,120,98,118,2,0,0,120,1,1,100.0,0,0.0,62,390,272,0,0,0,0,48,90,100.0,90,3,0,,0,0.33,2,6,-4,-1.33,,3.3,6.2,-2.9,-0.97,,0,0,0,0,0,0,0,2,2,0,100.0,3
