player,team,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_starts,gameweek,season,position,age
Martinelli,Arsenal,90,1.0000000000000002,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.39999999999999997,3,7,18,0.0,-0.20999999999999996,-0.20999999999999996,0.0,-0.20999999999999996,0.15,-0.04000000000000001,0.11000000000000001,0.15,0.11000000000000001,4,3,50.0,1.04,1.11,0.0,0.0,-2.200000000000001,0,0.039999999999999994,-0.5,-0.5,42,52,0.5999999999999943,575,106,32,35,5.0,5,8,-7.3999999999999915,4,6,2.5,0.10000000000000003,0.0,0,1,4,0,49,1,0,0,0,2,0,1,1,0,0,2,1,3,0.03000000000000025,2,0,0,1,0,0,1,-0.05999999999999983,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,61,0,3,11,49,12,61,2,1,2.8999999999999986,0,-17.1,40,249,120,1,3,2,0,51,4,4.800000000000011,4.0,1,0,0.0,0,-0.6699999999999999,2,2,0,-0.42999999999999994,-0.42999999999999994,3.1999999999999997,0.6000000000000001,2.6,0.7200000000000001,0.71,0,0,0,0,0,0,0,3,0,1,-2.6999999999999993,1,2,,,
Emiliano Martinez,Aston Villa,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-33.3,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.42,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Lisandro Martinez,Manchester Utd,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,77,86,-0.7000000000000028,1206,362,43,43,2.0,30,32,-1.5999999999999943,4,10,-8.200000000000003,0.1,-0.1,1,14,0,0,84,1,1,0,0,2,0,0,0,0,0,1,0,1,-0.3999999999999999,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,-4.200000000000003,1,0,0,0,1,2,3,0,93,3,21,64,9,1,93,1,1,0.0,0,0.0,70,367,269,1,0,1,0,71,7,8.299999999999997,7.0,1,0,0.0,0,0.5,3,2,1,0.93,0.9300000000000002,2.8999999999999995,1.2000000000000002,1.5999999999999999,0.4600000000000001,0.44999999999999996,0,1,0,0,0,0,0,5,0,1,-5.0,1,2,,,
Pape Matar Sarr,Tottenham,58,0.7,0,1,1,0,0,0,0,0,0.10000000000000009,0.10000000000000009,0.6,0.7,2,7,2,-0.39,0.6,0.21999999999999997,-0.39,0.21999999999999997,-0.24,0.35,0.12,-0.24,0.12,1,1,7.100000000000001,-1.6999999999999993,-0.5500000000000003,-0.03,-0.08000000000000002,1.1000000000000005,0,-0.009999999999999995,-0.09999999999999998,-0.09999999999999998,24,27,-0.7000000000000028,414,145,12,12,2.3000000000000114,11,14,-10.299999999999997,1,1,0.0,0.4,0.4,2,3,2,0,27,0,0,1,0,0,0,0,0,0,0,0,0,2,-1.0999999999999996,2,0,0,0,0,0,1,0.21999999999999997,1,0,0,0,0,0,2,1,0,1,1,1,3,-16.700000000000003,2,1,0,1,0,2,1,0,36,1,10,16,10,1,36,1,0,0.0,1,100.0,30,207,68,1,0,2,0,29,4,4.600000000000001,-8.0,0,0,0.0,0,0.33000000000000007,1,0,1,0.21999999999999997,-0.26,1.4,0.5,0.8999999999999999,0.77,0.19,0,2,0,0,0,0,0,4,1,2,-40.0,1,2,,,
Neal Maupay,Everton,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-20.6,0.0,0,0,0.0,1,0.0,0,0,0,0.0,-1.65,0.0,0.0,0.0,0.0,-1.9599999999999995,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Bryan Mbeumo,Brentford,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.19999999999999998,0.19999999999999996,3,1,11,-0.5,0.0,-0.5,-0.16999999999999998,-0.16999999999999998,-0.5299999999999998,0.06,-0.47,-0.27,-0.20999999999999996,1,0,-15.0,-0.33000000000000007,-0.5,-0.04999999999999999,0.0,0.5,0,-0.07999999999999996,0.0,0.0,29,45,-1.9000000000000057,430,152,21,23,1.8000000000000114,3,10,-9.200000000000003,5,10,-4.200000000000003,0.2,-0.19999999999999998,2,0,0,0,35,9,3,0,0,9,0,6,2,3,0,1,0,5,1.17,1,4,0,0,0,0,0,-0.16999999999999998,0,0,0,0,0,0,1,1,1,0,0,1,3,16.7,2,0,0,0,0,1,2,0,54,2,6,18,30,4,54,2,0,0.0,1,-33.3,30,145,77,3,1,2,1,37,0,0.0,0.0,1,0,0.0,0,-0.33000000000000007,1,1,0,-0.5,0.0,0.8999999999999995,0.8,0.20000000000000018,-0.6300000000000001,0.0,0,2,0,0,0,0,0,1,1,2,0.0,1,2,,,
James Mcatee,Manchester City,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.33999999999999986,0.0,0.0,0.0,0.0,-0.5699999999999998,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
John McGinn,Aston Villa,90,1.0000000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.30000000000000004,1,8,4,-0.21999999999999997,0.0,-0.21999999999999997,-0.21999999999999997,-0.21999999999999997,-0.13000000000000003,0.12,-0.010000000000000009,-0.13000000000000003,-0.010000000000000009,0,0,0.0,-0.21999999999999997,-0.21999999999999997,0.0,0.0,0.0,0,0.0,0.0,0.0,30,38,0.8000000000000114,651,278,6,8,-3.200000000000003,18,19,5.200000000000003,6,10,10.0,0.19999999999999998,-0.3,2,6,3,0,34,3,1,0,1,2,0,2,2,0,0,1,0,4,0.6099999999999999,3,1,0,0,0,0,1,0.37,1,0,0,0,0,0,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0,43,2,5,27,11,2,43,3,2,5.600000000000001,1,-2.6999999999999957,21,101,48,0,0,0,0,32,4,5.0,4.0,1,0,0.0,0,0.5,3,1,2,0.30000000000000004,0.3100000000000005,2.5,0.8000000000000003,1.7999999999999998,0.42000000000000004,0.41999999999999993,0,2,2,0,0,0,0,6,0,1,0.0,1,2,,,
Scott McKenna,Nott'ham Forest,56,0.6000000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.01999999999999999,0.0,-0.01999999999999999,-0.01999999999999999,-0.01999999999999999,0,0,0.0,-0.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,27,3.5,472,295,6,8,0.3999999999999915,12,15,4.5,3,4,4.0,0.0,0.0,0,2,1,0,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.3,1,2,1,1,1,1,6,0,39,11,33,4,2,1,39,0,0,0.0,0,0.0,14,66,53,0,0,0,0,15,-11,-12.599999999999994,-11.0,0,0,0.0,0,-0.5,2,2,0,0.0,2.65,0.8999999999999999,1.4999999999999998,-0.5,-0.35,3.12,0,0,0,0,0,0,0,6,2,0,2.1000000000000085,1,2,2023.0,DF,23.0
Scott McTominay,Manchester Utd,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,5,-28.599999999999994,46,21,2,3,-20.0,1,2,50.0,0,0,0.0,0.0,0.0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,6,1,1,5,0,0,6,0,0,0.0,0,0.0,5,19,18,0,0,0,0,5,2,1.5999999999999999,0.0,0,1,2.0,0,0.0,0,0,0,0.0,-0.51,0.1,0.09999999999999998,0.10000000000000003,9.969999999999999,9.58,0,1,1,0,0,0,0,1,1,0,16.700000000000003,0,2,,,
Chris Mepham,Bournemouth,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-5.699999999999999,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.07000000000000028,0.0,0.0,0.0,0.0,-0.019999999999999574,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
James Milner,Brighton,71,0.7999999999999998,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,9,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,52,63,-0.5,886,248,28,32,-0.9000000000000057,21,23,-2.200000000000003,3,6,3.3000000000000043,0.19999999999999998,0.0,0,7,2,0,57,6,0,0,0,5,6,0,0,0,0,0,2,0,-0.9299999999999999,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,1,2,3,3,0,75,5,7,30,39,1,75,1,0,0.0,1,100.0,54,151,49,2,0,1,0,52,1,1.5,1.0,0,0,0.0,0,-1.0,0,3,-3,-2.71,-4.1000000000000005,0.8999999999999995,2.5,-1.5999999999999999,-1.3399999999999999,-1.3699999999999999,0,3,2,0,0,0,0,3,0,1,-3.6000000000000014,1,2,,,
Tyrone Mings,Aston Villa,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-5.6,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-0.52,0.0,0.0,0.0,0.0,-0.3200000000000003,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Tyrick Mitchell,Crystal Palace,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,-0.009999999999999998,-0.04000000000000001,-0.05,-0.009999999999999998,-0.05,0,0,0.0,-0.16999999999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,29,-1.8999999999999915,341,102,9,10,0.0,8,14,-4.599999999999994,2,3,6.5,0.0,0.0,0,0,1,1,21,8,0,0,0,3,8,0,0,0,0,0,2,0,-0.6699999999999999,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,1,16.700000000000003,0,1,0,1,0,1,2,0,33,2,14,9,10,1,33,1,1,16.700000000000003,0,-16.700000000000003,16,39,13,0,0,1,0,16,0,0.0,0.0,1,0,0.0,0,-0.16999999999999993,1,1,0,0.0,0.0,0.8000000000000003,1.0,-0.2,-0.12,0.0,0,0,0,0,0,0,0,3,0,1,-8.299999999999997,1,2,,,
Kaoru Mitoma,Brighton,90,1.0,0,0,0,0,0,0,1,0,0.09999999999999998,0.09999999999999998,0.10000000000000009,0.19999999999999996,12,2,22,-0.18000000000000005,-0.3700000000000001,-0.55,-0.18000000000000005,-0.55,-0.08000000000000002,-0.12,-0.19000000000000006,-0.08000000000000002,-0.19000000000000006,2,0,-25.0,0.31999999999999984,-0.18000000000000005,-0.25,0.0,-1.8000000000000007,0,-0.11000000000000001,-0.09999999999999998,-0.09999999999999998,33,43,-4.200000000000003,415,46,24,25,0.5,7,13,-15.299999999999997,0,2,-13.299999999999997,0.3999999999999999,-0.09999999999999998,2,0,1,1,43,0,0,0,0,6,0,0,0,0,0,0,0,2,-1.87,2,0,0,0,0,0,0,-0.9199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,51,0,0,8,43,14,51,5,3,9.600000000000001,1,-8.699999999999996,40,451,297,8,6,2,1,43,2,1.8999999999999915,2.0,1,0,0.0,0,-1.0,1,3,-2,-1.8000000000000003,-1.8000000000000003,1.5,3.0000000000000004,-1.5999999999999999,-1.06,-1.06,0,2,1,0,0,0,0,2,0,0,0.0,1,2,,,
Aleksandar Mitrovic,Fulham,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-6.100000000000001,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-0.6899999999999995,0.0,0.0,0.0,0.0,-0.1899999999999995,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,"FW,MF",26.0
Kieffer Moore,Bournemouth,5,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,-0.03999999999999998,0.0,-0.03999999999999998,-0.03999999999999998,-0.03999999999999998,0,0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,2.5,31,17,2,3,-3.0999999999999943,1,1,16.700000000000003,0,0,0.0,0.1,0.0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,2,2,1,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,3,-7,-7.799999999999997,0.0,0,1,-7.0,0,-0.16999999999999998,0,0,0,-0.1499999999999999,-0.1499999999999999,0.10000000000000009,0.29999999999999993,-0.09999999999999987,-0.45999999999999996,-0.8300000000000001,0,0,0,0,0,0,0,0,1,0,16.700000000000003,0,2,,,
Carlton Morris,Luton Town,90,1.0,0,0,0,0,0,0,0,0,0.09999999999999987,0.10000000000000003,0.0,0.2,1,5,5,-0.5,0.0,-0.5,0.0,0.0,-0.45000000000000007,0.02,-0.43000000000000005,-0.060000000000000026,-0.030000000000000027,3,0,-16.599999999999998,0.0,-0.5,0.0,0.0,5.300000000000001,0,-0.01999999999999999,-0.1,-0.10000000000000003,12,17,3.3999999999999986,182,54,7,8,9.599999999999994,4,5,3.0,1,2,-6.700000000000003,0.1,0.0,1,1,1,0,17,0,0,0,0,1,0,0,0,0,0,0,1,3,-0.5,2,0,0,1,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,27,1,1,8,19,3,27,2,1,-33.3,1,33.3,14,97,52,0,1,1,0,20,0,0.0,0.0,1,0,0.0,0,0.0,0,3,-3,0.0,0.0,0.3999999999999999,2.2,-1.7999999999999998,0.3799999999999999,0.0,0,0,2,0,0,0,0,2,1,7,-21.400000000000006,1,2,,,
Mason Mount,Manchester Utd,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-28.000000000000007,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1.5999999999999996,0.0,0.0,0.0,0.0,-0.17999999999999994,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Mykhailo Mudryk,Chelsea,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10.200000000000003,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-1.2600000000000002,0.0,0.0,0.0,0.0,-0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Rodrigo Muniz,Fulham,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-0.8999999999999999,0.0,0,0,0.0,1,0.0,0,0,0,0.0,-0.1700000000000017,0.0,0.0,0.0,0.0,0.33999999999999986,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,DF,21.0
Jacob Murphy,Newcastle Utd,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-0.8999999999999999,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.6900000000000013,0.0,0.0,0.0,0.0,-0.2699999999999996,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Marvelous Nakamba,Luton Town,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.010000000000000002,0.0,0.010000000000000002,0,0,0.0,-0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,37,-0.7999999999999972,504,162,18,21,-3.4000000000000057,13,14,-4.5,1,1,50.0,0.0,-0.1,2,6,0,0,35,2,1,0,1,1,0,0,0,0,0,0,0,3,1.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,2,1,0,2,3,0.0,1,0,0,0,1,4,0,0,42,1,6,27,9,0,42,0,0,0.0,0,0.0,26,121,56,0,0,0,0,25,0,0.0,0.0,1,0,0.0,0,0.0,0,3,-3,0.0,0.0,0.3999999999999999,2.2,-1.7999999999999998,0.3799999999999999,0.0,0,2,0,0,0,0,0,8,0,1,0.0,1,2,,,
Neto,Bournemouth,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,41,-4.599999999999994,729,546,5,5,4.799999999999997,9,11,-5.400000000000006,10,24,-1.6000000000000014,0.0,0.0,0,0,0,0,30,10,1,0,1,0,0,0,0,0,0,1,0,0,-0.16999999999999998,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,42,39,42,0,0,0,42,0,0,0.0,0,0.0,25,142,91,0,0,0,0,24,0,0.0,0.0,1,0,0.0,0,-0.16999999999999998,0,2,-2,-0.33000000000000007,0.0,0.6999999999999997,2.1000000000000005,-1.4,-0.20999999999999996,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,,,
Pedro Neto,Wolves,90,1.0,0,1,1,0,0,0,0,0,0.10000000000000009,0.10000000000000009,0.4,0.5,3,3,11,0.0,0.33,0.33,0.0,0.33,-0.16000000000000003,0.07,-0.07999999999999996,-0.16000000000000003,-0.07999999999999996,1,0,-6.700000000000003,-0.5,-0.32999999999999996,0.0,0.0,0.40000000000000036,0,-0.020000000000000018,-0.10000000000000009,-0.10000000000000009,41,47,7.599999999999994,647,156,27,27,6.300000000000011,5,10,-5.700000000000003,7,8,18.799999999999997,0.4,0.6,4,2,2,2,42,5,3,0,1,7,2,0,0,0,0,0,0,5,0.16999999999999993,4,1,0,0,0,0,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,58,0,6,33,20,3,58,4,1,-8.299999999999997,2,4.200000000000003,39,331,125,3,1,5,1,43,0,0.0,0.0,1,0,0.0,0,1.0,1,0,1,1.0,0.0,1.0,1.2999999999999998,-0.30000000000000004,-0.06,0.0,0,1,1,0,0,0,0,4,1,1,33.3,1,2,,,
Moussa Niakhate,Nott'ham Forest,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,11,72.7,157,38,3,4,75.0,3,3,100.0,2,4,50.0,0.0,0.0,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,11,1,7,4,1,0,11,0,0,0.0,0,0.0,8,22,1,0,0,0,0,5,17,12.4,0.0,0,1,17.0,0,-1.5,0,1,-1,-2.57,-2.57,0.2,1.3,-1.1,-2.77,-2.42,0,0,0,0,0,0,0,3,2,0,100.0,0,2,,,
